"caseid","weight","BIGFIVE_1","BIGFIVE_2","BIGFIVE_3","BIGFIVE_4","BIGFIVE_5","BIGFIVE_6","BIGFIVE_7","BIGFIVE_8","BIGFIVE_9","BIGFIVE_10","BIGFIVE_11","BIGFIVE_12","BIGFIVE_13","BIGFIVE_14","BIGFIVE_15","BIGFIVE_16","BIGFIVE_17","BIGFIVE_18","BIGFIVE_19","BIGFIVE_20","BIGFIVE_21","BIGFIVE_22","BIGFIVE_23","BIGFIVE_24","BIGFIVE_25","BIGFIVE_26","BIGFIVE_27","BIGFIVE_28","BIGFIVE_29","BIGFIVE_30","BIGFIVE_31","BIGFIVE_32","BIGFIVE_33","BIGFIVE_34","BIGFIVE_35","BIGFIVE_36","BIGFIVE_37","BIGFIVE_38","BIGFIVE_39","BIGFIVE_40","BIGFIVE_41","BIGFIVE_42","BIGFIVE_43","BIGFIVE_44","BIGFIVE_45","BIGFIVE_46","BIGFIVE_47","BIGFIVE_48","BIGFIVE_49","BIGFIVE_50","BIGFIVE_51","BIGFIVE_52","BIGFIVE_53","BIGFIVE_54","BIGFIVE_55","BIGFIVE_56","BIGFIVE_57","BIGFIVE_58","BIGFIVE_59","BIGFIVE_60","BIGFIVE_61","BIGFIVE_62","BIGFIVE_63","BIGFIVE_64","BIGFIVE_65","BIGFIVE_66","BIGFIVE_67","BIGFIVE_68","BIGFIVE_69","BIGFIVE_70","BIGFIVE_71","BIGFIVE_72","BIGFIVE_73","BIGFIVE_74","BIGFIVE_75","BIGFIVE_76","BIGFIVE_77","BIGFIVE_78","BIGFIVE_79","BIGFIVE_80","BIGFIVE_81","BIGFIVE_82","BIGFIVE_83","BIGFIVE_84","BIGFIVE_85","BIGFIVE_86","BIGFIVE_87","BIGFIVE_88","BIGFIVE_89","BIGFIVE_90","BIGFIVE_91","BIGFIVE_92","BIGFIVE_93","BIGFIVE_94","BIGFIVE_95","BIGFIVE_96","BIGFIVE_97","BIGFIVE_98","BIGFIVE_99","BIGFIVE_100","birthyr","gender","race","educ","marstat","employ","faminc_new","pid3","pid7","inputstate","inputzip","votereg","ideo5","newsint","presvote16post","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","starttime","endtime"
391532642,0.832032705851323,4,4,2,2,4,3,1,2,1,3,4,2,4,4,4,3,4,2,2,2,4,3,4,2,4,4,4,3,2,1,4,4,4,3,4,4,2,1,2,2,4,4,2,1,4,4,4,2,2,3,5,3,2,2,4,2,2,2,4,3,4,3,2,1,4,4,2,2,3,2,5,1,4,1,4,4,4,2,2,2,2,4,4,1,4,2,3,2,3,1,4,2,3,2,4,4,3,2,2,2,1944,1,1,6,1,5,9,1,1,36,"14063",1,1,1,1,9,6,2,4,7,2018-06-07 23:23:28,2018-06-07 23:39:13
391741405,1.13334046232493,2,4,2,5,4,2,5,2,2,3,5,2,4,3,4,1,1,2,3,2,3,4,4,5,4,4,4,2,4,1,4,3,3,5,4,3,4,5,4,2,3,2,2,5,4,4,3,1,3,1,1,2,2,4,4,2,4,3,4,3,4,3,2,4,4,2,2,2,4,2,4,2,3,2,4,3,4,2,3,4,4,4,2,5,4,3,5,2,3,2,2,3,3,2,4,4,4,1,4,2,1942,1,1,2,1,5,4,2,7,35,"87015-6941",1,4,1,2,10,6,2,4,6,2018-06-07 23:22:24,2018-06-07 23:39:25
391850931,0.640295244198476,3,4,3,5,4,3,3,3,3,3,3,3,3,3,4,1,3,2,3,1,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,1,1,1,3,3,2,3,5,3,3,3,2,3,4,5,3,3,5,3,4,1,3,3,3,3,2,1,4,3,5,3,4,3,3,5,5,3,4,3,3,3,4,3,4,3,5,3,3,3,3,5,3,3,3,3,3,1,3,3,1975,2,7,5,1,1,97,3,4,45,"29073",1,3,2,6,10,5,2,4,8,2018-06-07 23:22:22,2018-06-07 23:39:45
391813959,1.42346907165818,5,4,5,2,4,4,1,1,1,5,5,1,4,2,4,5,2,1,4,1,4,2,5,1,4,4,4,2,2,1,5,2,5,1,4,4,4,2,2,1,4,1,5,5,4,4,2,1,2,1,1,3,4,1,3,4,4,1,2,3,5,4,4,2,4,5,2,2,1,2,4,1,5,1,4,5,2,1,1,1,5,3,5,3,4,4,5,1,1,2,4,2,5,2,4,4,4,1,2,1,1951,1,4,3,3,4,6,2,7,4,"85042-8367",1,4,1,2,2,5,2,2,1,2018-06-07 23:24:14,2018-06-07 23:41:52
391779545,0.884777844027846,5,1,3,4,5,4,2,1,1,3,4,2,2,4,3,4,2,1,4,1,5,3,4,3,3,5,3,3,3,2,5,1,4,3,5,5,4,1,2,1,3,1,4,NA,5,5,5,2,3,1,NA,2,5,2,4,3,5,1,5,2,3,1,3,1,5,5,4,1,1,1,5,1,5,1,3,5,5,1,1,1,3,1,4,3,5,3,5,3,4,1,4,1,5,2,5,5,4,1,3,1,1966,1,1,5,1,1,97,3,4,18,"47803",1,3,1,2,2,4,2,1,2,2018-06-07 23:19:12,2018-06-07 23:42:56
391850986,1.04306254567121,4,2,3,2,4,3,2,2,1,4,4,2,2,2,2,4,3,2,3,1,4,2,4,2,2,4,2,4,1,2,4,2,2,1,4,4,3,4,2,2,4,2,4,2,4,4,3,1,4,1,4,3,3,2,3,2,2,2,2,4,4,2,3,1,4,3,2,2,2,1,5,2,4,1,2,4,2,2,2,2,4,3,4,2,4,4,4,2,4,2,5,1,4,2,3,5,4,2,5,2,1955,2,1,5,5,1,6,3,3,36,"13090-4022",1,3,1,1,2,5,2,3,1,2018-06-07 23:23:58,2018-06-07 23:49:01
391741696,0.726417156943859,3,3,3,3,2,2,3,3,3,2,5,3,3,3,2,2,2,3,4,3,4,3,3,3,2,4,2,2,5,1,3,3,4,1,2,2,4,2,4,5,2,3,3,1,5,5,2,3,5,4,1,1,2,3,3,2,2,3,4,4,4,3,1,3,3,5,2,3,4,3,3,4,4,2,3,4,3,3,3,3,4,4,3,4,4,5,3,3,3,3,4,1,1,5,4,5,3,2,1,3,1984,2,3,3,1,1,1,2,6,36,"12345-0001",3,6,7,7,1,2,1,1,1,2018-06-07 23:17:47,2018-06-07 23:49:16
391850727,0.878247463380941,NA,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,2,3,3,3,5,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,4,3,2,3,3,2,3,3,3,4,4,3,3,3,3,5,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,1961,1,1,2,6,6,3,3,4,4,"85142",1,1,3,2,11,6,2,4,6,2018-06-07 23:15:35,2018-06-07 23:50:19
391850966,0.430408953389313,5,3,1,1,5,3,3,1,1,1,3,3,3,5,5,1,5,5,1,1,3,5,1,1,4,4,1,1,5,1,5,3,1,1,5,3,3,1,5,5,3,1,1,1,3,2,1,3,3,5,3,3,1,1,5,1,1,1,5,5,5,1,1,1,5,4,1,1,5,3,3,1,1,1,5,3,2,1,5,3,5,1,1,1,5,3,1,1,5,4,5,1,1,3,5,2,3,3,5,3,1960,2,6,4,4,2,4,1,2,36,"11249",1,6,4,6,12,5,2,4,6,2018-06-07 23:23:17,2018-06-07 23:53:21
391753240,0.767433415039138,5,4,1,1,4,4,1,4,1,3,5,1,4,4,3,4,1,3,4,1,5,1,3,4,5,4,4,3,5,1,5,3,2,1,4,4,4,4,2,2,4,1,2,1,4,5,3,1,3,1,5,3,3,2,4,5,5,2,4,5,4,2,1,1,4,4,3,1,2,2,5,2,4,1,3,3,4,2,1,1,3,4,3,1,5,4,5,1,3,1,5,1,4,1,4,5,4,4,4,1,1964,1,2,3,1,4,5,1,1,24,"20602",1,2,1,1,1,6,2,3,6,2018-06-07 23:24:51,2018-06-07 23:53:52
391372487,0.734178126656475,5,1,3,3,5,4,4,1,1,3,5,1,4,4,5,2,2,2,5,1,2,4,3,1,5,4,4,1,4,1,5,1,2,3,5,4,4,1,3,2,4,3,2,5,5,4,5,1,1,1,1,2,2,4,5,4,5,1,3,3,5,3,1,1,5,5,3,1,4,1,4,1,4,1,5,4,5,1,1,1,3,1,3,3,5,3,4,1,4,3,5,1,2,2,5,5,4,1,2,3,1959,1,1,6,1,1,12,2,7,13,"30135",1,5,1,2,1,2,1,1,3,2018-06-07 23:22:04,2018-06-07 23:58:12
391850784,0.889054703463873,5,4,5,4,5,4,3,3,1,5,5,4,3,1,5,4,4,1,3,1,4,4,5,3,5,5,4,3,1,1,4,4,5,5,5,5,3,1,1,4,5,4,5,1,5,4,4,1,4,1,5,4,5,3,4,2,4,2,2,4,4,4,5,3,5,5,4,2,1,3,4,2,5,3,3,4,4,1,3,2,4,3,5,2,5,4,5,2,2,3,4,1,5,1,5,4,4,1,1,1,1961,2,1,3,1,6,97,1,1,36,"14127-4319",1,2,1,1,4,3,2,1,1,2018-06-07 23:17:58,2018-06-08 00:04:55
391433641,0.914006093198818,4,2,2,4,4,3,4,3,2,4,4,4,4,4,4,2,4,2,4,1,4,NA,4,5,4,5,2,1,2,3,4,1,4,2,4,4,4,3,4,2,4,1,3,5,4,4,2,4,2,3,1,3,3,4,4,4,4,2,4,4,4,2,2,NA,5,5,3,2,2,2,4,2,4,2,2,4,3,2,2,4,4,4,1,3,5,4,2,1,4,3,4,3,3,NA,4,4,3,1,3,2,1932,2,1,3,1,5,5,2,7,5,"72858",1,5,1,2,1,2,1,1,1,2018-06-07 23:19:58,2018-06-08 02:35:25
391707472,1.0769191631806,5,1,3,2,4,5,2,3,1,5,4,3,5,4,4,5,2,2,2,1,3,4,5,1,4,5,4,1,2,2,5,2,5,1,4,5,3,2,2,4,3,1,4,1,4,5,3,1,1,2,3,3,3,1,4,4,2,1,5,5,5,1,1,4,4,5,3,2,2,1,4,2,4,1,4,5,3,3,1,2,5,3,5,1,4,5,4,1,3,3,5,1,4,2,4,5,3,1,4,2,1951,1,1,2,1,1,5,4,3,39,"43614",1,2,1,1,2,6,2,3,6,2018-06-07 23:15:09,2018-06-08 03:06:57
391645515,0.765589381187949,5,5,2,2,3,4,1,3,2,4,5,4,3,2,2,4,2,3,2,3,4,4,4,1,4,5,3,3,1,1,5,3,4,1,2,3,4,2,1,4,4,3,2,1,3,4,2,1,2,4,5,3,4,1,3,3,3,5,1,5,4,3,4,2,2,5,2,4,2,3,4,3,4,1,1,5,3,3,3,3,4,4,3,1,5,4,4,2,1,4,5,3,5,1,4,4,4,3,1,3,1993,2,3,5,5,1,14,1,1,6,"90066-4059",2,1,1,7,2,3,2,2,5,2018-06-07 23:12:31,2018-06-08 04:04:57
392108876,0.843542179714385,4,5,3,2,4,2,2,1,2,1,3,4,1,2,2,4,5,2,1,1,4,4,4,1,3,3,2,2,2,2,4,5,3,3,4,4,4,3,2,4,3,3,3,1,3,3,1,2,3,5,2,2,4,1,3,2,2,2,1,5,4,3,4,1,4,4,2,2,4,3,4,3,3,2,3,4,2,2,3,4,4,5,3,2,5,2,2,2,3,4,4,3,3,2,4,3,3,2,3,3,1973,1,1,4,6,1,8,1,2,21,"40508",1,1,1,1,11,6,2,2,5,2018-06-08 20:21:47,2018-06-08 20:26:55
392108874,0.804402766546336,4,2,1,2,4,3,3,3,2,2,3,4,3,4,3,3,4,4,2,2,3,4,3,3,4,4,2,2,5,4,5,2,2,2,4,3,2,3,4,4,3,2,2,3,3,4,2,2,5,4,3,2,2,3,4,2,3,2,5,4,4,2,1,3,3,4,1,3,5,3,3,4,3,1,2,3,2,3,4,4,4,3,2,3,4,3,2,2,4,4,4,3,2,4,4,4,3,3,5,4,1993,2,1,2,5,2,9,1,2,27,"55075",2,3,2,7,11,6,2,4,6,2018-06-08 20:21:46,2018-06-08 20:31:35
392108851,1.03135380754168,5,2,1,3,4,2,1,4,1,2,3,4,4,4,4,5,4,4,2,1,4,2,4,2,4,4,4,5,4,3,5,1,1,2,4,2,1,4,2,4,4,1,1,1,4,4,1,1,5,3,5,3,4,1,3,4,4,4,5,4,4,2,1,1,3,4,1,3,5,3,5,2,1,2,3,4,2,2,4,4,4,1,1,1,5,4,2,3,5,4,3,1,3,2,3,4,3,3,4,2,1958,2,1,3,6,1,7,3,3,45,"29730",1,1,4,1,9,6,2,4,7,2018-06-08 20:21:01,2018-06-08 20:32:49
392108815,0.81417371669438,5,1,2,1,3,3,1,3,1,4,4,5,4,4,4,5,4,4,2,3,4,3,4,1,4,5,1,5,4,4,5,1,4,1,4,4,1,2,2,4,4,1,5,1,4,5,2,1,4,3,5,2,4,1,4,4,3,1,5,5,5,2,4,1,4,5,2,2,2,1,5,3,4,1,2,5,4,3,4,4,5,4,4,1,5,4,4,4,2,4,5,1,4,1,3,5,2,2,4,1,1984,2,1,4,5,1,8,1,1,12,"32826",1,1,1,1,7,6,2,4,6,2018-06-08 20:20:11,2018-06-08 20:33:02
392045571,0.923794614632496,5,4,5,4,5,5,5,5,4,4,4,3,4,5,5,5,4,5,3,3,3,4,5,5,5,5,3,2,5,2,4,4,5,5,4,5,4,5,4,4,4,4,5,5,5,4,4,4,4,5,3,4,5,4,4,4,4,5,4,4,4,5,5,4,5,5,2,3,5,5,4,5,4,3,5,5,2,4,4,3,5,3,5,4,5,4,5,4,5,4,4,3,4,3,4,5,4,5,5,5,1980,2,4,5,1,2,5,1,1,6,"95112-3533",1,2,2,1,8,3,2,2,2,2018-06-08 20:28:59,2018-06-08 20:34:20
392094921,0.782078900402677,5,5,4,1,5,2,1,1,2,4,4,5,2,4,5,4,4,3,4,1,5,4,4,2,3,5,4,1,1,1,4,1,4,2,4,2,2,2,3,4,4,1,4,2,4,4,1,2,2,2,4,4,4,4,4,2,4,1,4,4,4,2,1,1,5,4,1,2,2,4,4,1,4,1,4,5,5,1,2,4,5,4,2,3,4,3,5,1,4,5,4,1,4,1,4,4,4,2,2,2,1952,2,1,3,3,6,3,1,1,42,"16045",1,3,1,1,1,2,1,1,2,2018-06-08 20:22:03,2018-06-08 20:34:43
392103371,0.807653268475614,3,3,3,3,3,3,5,2,3,4,5,3,1,3,2,2,1,4,3,3,3,1,2,3,4,3,3,1,1,1,3,2,4,4,3,3,3,1,2,1,1,4,2,1,3,1,3,3,4,1,5,2,4,1,3,1,4,1,3,4,3,3,3,3,4,5,4,1,3,2,2,3,2,3,1,1,1,3,3,2,2,3,4,3,2,2,3,1,3,4,2,4,4,2,2,1,4,2,3,4,1962,1,4,6,1,1,11,3,3,34,"08904",1,3,1,1,6,2,2,1,1,2018-06-08 20:28:10,2018-06-08 20:35:39
392039898,0.875624061451361,4,3,3,2,4,4,3,3,1,4,4,3,4,2,4,3,3,2,3,1,4,3,4,2,2,4,4,2,4,1,4,3,4,2,4,4,4,2,2,3,4,2,4,4,4,4,3,2,2,4,1,3,3,2,4,3,4,2,3,4,4,3,3,2,4,5,2,2,3,3,3,2,4,2,4,4,3,2,2,3,4,2,4,3,4,4,3,2,3,3,4,1,4,2,4,4,3,2,4,3,1942,1,1,6,1,5,10,2,6,1,"35226",1,4,1,2,2,2,2,2,2,2018-06-08 20:22:42,2018-06-08 20:35:53
391519719,0.93830567062794,5,3,4,1,4,3,3,3,1,4,5,1,4,2,3,5,2,1,4,2,4,3,4,1,3,1,4,2,1,1,5,1,4,2,4,3,4,1,1,2,3,3,4,1,5,4,4,1,2,3,5,2,3,2,2,3,4,3,2,2,3,3,3,2,3,4,4,3,1,1,5,1,4,1,2,5,5,3,1,1,3,2,4,1,4,3,4,4,2,3,5,1,4,1,3,4,4,1,1,1,1936,2,1,6,4,2,13,1,1,36,"10075",1,1,1,1,1,4,2,1,2,2018-06-08 20:22:12,2018-06-08 20:36:02
392050514,0.761349325850799,4,2,4,4,5,5,2,1,1,5,4,2,4,1,4,1,2,1,1,1,4,2,5,4,4,5,4,4,4,1,4,1,5,2,5,5,2,1,2,2,4,3,2,1,4,4,4,1,1,1,4,2,5,2,5,4,5,1,4,2,5,4,3,1,5,5,4,1,2,1,4,1,5,1,2,5,4,1,1,1,4,2,4,1,4,4,5,1,1,1,5,2,5,1,5,5,2,1,1,1,1947,1,1,5,3,2,6,1,1,4,"86315-9764",1,3,1,1,11,5,2,4,6,2018-06-08 20:23:12,2018-06-08 20:37:57
392095474,0.9144735613338,4,2,2,3,4,4,3,2,1,2,5,1,4,5,4,3,2,4,4,2,2,4,4,3,5,5,3,2,2,1,5,1,3,3,4,3,5,3,2,1,3,3,2,5,4,4,4,2,5,1,1,2,3,2,4,3,4,2,5,4,3,1,2,2,4,4,4,3,4,1,3,1,4,3,4,5,4,2,5,1,3,1,3,5,5,4,1,2,1,2,2,1,3,1,4,4,5,3,3,3,1946,1,1,5,1,5,6,3,5,40,"74011",1,5,1,2,1,2,1,1,1,2018-06-08 20:21:47,2018-06-08 20:38:49
392045290,2.8884126494194,2,3,3,4,5,4,1,1,1,4,4,4,2,3,3,1,4,1,3,1,3,2,3,4,3,4,4,1,5,2,3,2,3,4,4,4,2,2,3,3,3,3,4,2,1,4,2,1,1,3,1,3,2,4,3,4,4,2,4,4,2,2,1,4,4,4,3,1,2,2,1,1,3,3,5,3,3,2,1,3,3,3,4,4,5,4,3,3,3,2,3,3,4,5,4,2,2,3,1,2,1951,2,3,3,4,5,4,1,2,26,"48911",1,4,3,1,2,1,1,1,2,2018-06-08 20:29:51,2018-06-08 20:39:32
392103310,1.11403824125357,3,4,2,3,5,4,1,1,1,3,4,1,4,3,4,1,2,2,4,1,5,1,5,5,4,5,4,1,3,1,4,1,3,3,4,4,4,1,3,1,3,1,3,3,4,5,2,1,2,1,1,1,3,3,5,4,3,1,3,4,4,3,3,1,5,5,3,1,4,1,4,1,4,3,5,5,3,1,2,1,4,1,4,3,4,5,3,1,1,1,3,1,4,2,5,4,4,1,3,1,1943,2,1,2,1,5,97,3,4,26,"48603",1,6,2,2,2,2,2,1,2,2018-06-08 20:23:46,2018-06-08 20:39:50
392095351,0.844377241107456,4,4,2,1,3,3,5,4,2,3,2,5,3,4,2,5,4,4,2,3,4,3,4,1,3,4,4,4,5,3,4,3,3,2,3,4,1,3,3,4,4,3,1,1,4,4,2,3,4,4,5,3,3,1,3,3,4,4,4,4,4,3,2,1,2,5,2,3,5,4,4,2,2,1,2,5,3,4,4,4,4,4,2,2,5,4,4,3,2,4,5,1,2,1,3,4,2,2,5,3,1985,2,6,3,5,4,5,1,1,6,"92071-2034",1,1,2,1,2,4,2,3,2,2018-06-08 20:29:45,2018-06-08 20:43:03
392094664,0.840120127833617,2,2,3,2,5,4,3,1,1,5,5,1,2,2,4,3,5,1,2,1,3,1,5,4,4,5,1,1,3,1,5,2,5,3,5,5,5,1,1,1,4,3,1,3,5,5,2,1,1,1,3,2,4,3,5,3,2,2,3,2,4,1,2,1,5,5,4,1,1,1,4,2,2,3,5,5,5,1,4,1,4,2,5,1,4,2,5,1,1,2,2,2,5,2,5,3,4,1,1,3,1931,1,1,2,1,5,6,3,3,55,"54639",1,4,1,1,2,2,2,1,1,2018-06-08 20:26:00,2018-06-08 20:44:03
392037236,0.825811819807029,5,2,3,5,3,4,1,4,2,4,2,4,4,2,3,3,4,4,2,4,4,4,4,3,2,4,2,4,3,4,4,2,3,2,2,4,2,4,4,4,4,3,2,1,2,3,2,3,4,2,5,4,1,2,2,4,2,4,4,4,3,3,4,2,2,4,2,2,4,4,4,3,4,2,1,4,4,5,4,4,3,5,2,3,3,4,2,4,4,2,4,2,3,1,2,4,2,3,4,4,1948,2,1,2,3,5,3,1,1,27,"55423",1,1,1,1,2,6,2,3,6,2018-06-08 20:29:52,2018-06-08 20:46:13
392111814,1.08538787406074,3,4,3,5,4,4,2,3,3,3,3,3,3,3,4,1,5,3,2,2,4,4,4,3,3,4,3,3,2,3,3,4,4,3,4,4,3,4,3,4,3,3,3,5,3,3,3,2,3,5,1,3,3,3,4,2,3,3,3,4,4,2,4,3,4,4,2,3,2,2,5,3,3,3,5,4,2,2,3,3,4,4,3,4,4,3,2,3,4,4,3,3,4,3,4,3,3,3,3,3,1960,2,1,3,5,6,2,3,5,16,"83814",1,5,1,2,2,7,2,2,2,2018-06-08 20:41:09,2018-06-08 20:46:40
392102729,0.80231062315914,5,2,3,2,1,4,1,5,1,5,2,5,4,4,2,4,4,4,2,4,5,4,5,1,2,4,4,5,2,4,5,2,5,2,2,5,4,4,3,2,4,1,4,3,2,4,3,4,2,2,4,4,4,2,2,4,4,4,4,4,5,1,3,4,2,4,2,4,2,1,5,4,4,2,2,4,4,4,4,5,5,2,4,2,1,4,2,5,4,4,4,1,5,2,2,4,2,5,2,3,1948,1,1,5,1,5,9,3,3,26,"48334",1,3,1,1,5,1,2,1,3,2018-06-08 20:29:16,2018-06-08 20:47:44
392111466,0.856829414907968,2,4,1,2,2,2,2,4,2,2,2,5,4,2,2,4,5,4,2,4,4,4,5,4,4,4,2,4,2,5,5,4,2,5,4,5,1,4,1,5,5,1,2,NA,4,5,1,1,4,4,3,3,4,3,4,1,3,4,3,NA,5,4,4,4,2,2,2,4,4,2,5,4,3,4,3,5,2,4,4,5,4,4,2,2,5,4,4,NA,2,4,NA,1,2,1,2,4,1,2,4,4,1979,2,1,3,3,7,16,3,5,47,"37813",1,3,2,2,11,4,1,1,1,2018-06-08 20:26:58,2018-06-08 20:48:45
392111530,0.889054703463873,4,1,3,3,4,3,1,1,1,4,5,1,4,3,3,3,1,3,5,1,3,1,2,2,4,5,4,3,4,1,4,1,4,2,5,4,4,2,2,2,1,1,3,3,3,5,5,1,5,1,3,4,3,1,5,3,4,1,3,1,4,1,2,2,5,5,5,1,2,2,5,2,4,2,2,4,5,NA,3,1,4,1,3,2,2,2,5,2,2,1,4,1,4,1,1,5,2,1,1,1,1960,2,1,4,4,8,3,3,4,13,"30189-6260",1,3,1,1,11,2,1,1,1,2018-06-08 20:29:46,2018-06-08 20:49:07
392111769,0.889054703463873,5,5,5,1,4,1,3,3,2,4,5,4,4,2,3,2,4,3,3,2,4,5,4,2,4,4,5,3,1,1,4,1,3,5,4,4,2,3,3,2,3,4,4,1,5,4,2,1,3,1,2,2,4,4,4,1,4,2,1,4,4,2,3,1,4,4,2,1,2,3,2,4,4,2,2,4,1,1,3,4,4,3,4,4,5,3,4,3,1,5,4,1,4,1,4,4,5,4,2,2,1964,2,1,3,3,5,8,3,3,12,"32966",1,3,2,1,10,6,2,4,7,2018-06-08 20:39:23,2018-06-08 20:49:44
392002354,0.748673755781772,2,4,3,2,3,3,2,3,1,3,3,4,4,4,4,1,4,3,3,2,3,1,4,3,3,5,2,4,5,3,4,2,3,2,4,5,3,1,3,4,3,1,3,3,4,5,2,1,2,3,4,2,3,3,4,3,4,1,4,5,4,5,2,3,4,5,4,2,3,3,4,1,3,2,3,5,4,2,3,3,3,3,3,2,1,3,3,3,4,3,4,1,2,2,4,4,3,2,2,3,1939,2,1,3,3,5,7,1,1,26,"48070",1,3,2,1,5,4,2,2,3,2018-06-08 20:22:15,2018-06-08 20:50:05
392107109,0.522044681953367,5,5,1,2,4,2,1,4,1,1,3,4,2,5,1,5,5,5,1,4,5,5,2,1,2,2,2,5,4,2,5,4,1,1,2,2,2,5,1,3,4,1,1,3,5,5,2,4,5,5,3,5,4,1,1,1,5,2,5,5,5,2,1,1,2,5,1,5,3,5,5,4,1,1,1,2,4,4,5,4,5,4,1,2,5,4,2,4,2,5,5,2,1,1,2,5,3,4,5,1,1982,2,1,5,1,7,3,3,4,39,"44052",1,3,1,3,2,4,2,2,3,2018-06-08 20:21:38,2018-06-08 20:54:01
392112027,1.13334046232493,3,1,3,2,4,4,2,2,1,4,4,1,3,4,3,3,1,2,4,1,4,3,4,3,4,5,4,2,4,1,5,1,4,1,1,4,5,2,2,1,4,1,2,5,4,4,4,1,2,2,1,3,3,4,4,4,4,2,3,1,4,3,2,2,4,4,4,1,2,1,3,2,4,2,4,4,4,2,2,1,4,2,4,3,5,4,4,1,2,1,3,1,4,2,4,4,4,1,3,2,1939,1,1,1,1,5,4,2,7,55,"53228",1,5,1,2,1,1,1,1,1,2018-06-08 20:48:55,2018-06-08 20:59:00
392111998,0.893177826471055,3,3,2,1,3,3,1,3,2,3,3,4,4,3,3,3,3,3,3,2,4,3,4,1,3,4,3,3,2,1,5,2,2,2,4,3,3,3,1,4,5,3,4,3,2,5,3,2,4,3,3,4,3,1,4,3,3,2,4,4,5,3,3,1,3,3,3,3,3,3,5,1,4,2,3,5,3,3,3,3,4,4,2,1,5,3,3,3,1,3,4,3,4,1,3,1,3,3,5,3,1967,2,1,2,3,6,1,3,4,47,"37218",3,3,1,7,11,6,2,1,1,2018-06-08 20:47:56,2018-06-08 20:59:16
392112015,0.858800726983684,4,2,3,2,2,3,2,2,1,4,3,2,4,2,3,4,3,1,4,2,3,2,4,2,1,5,4,3,2,2,5,1,4,1,3,4,3,3,2,3,4,3,5,1,2,3,3,2,1,2,5,2,4,1,3,3,4,3,3,4,5,4,2,2,3,4,2,3,1,3,4,3,3,1,2,5,4,3,2,3,5,3,5,1,3,4,3,4,1,4,5,2,4,2,3,4,2,3,2,2,1945,2,1,6,3,2,97,3,3,11,"20009",1,1,1,1,5,3,2,2,6,2018-06-08 20:48:37,2018-06-08 21:02:13
392099519,0.762843871882229,4,4,1,5,4,2,4,4,2,4,2,5,4,5,2,4,5,4,1,1,2,4,4,3,4,4,2,4,5,4,4,2,4,4,4,2,1,4,5,4,2,1,2,5,3,4,1,2,5,5,1,2,4,3,3,2,2,1,5,5,4,2,1,4,5,5,1,4,5,5,2,4,2,1,2,4,2,2,5,5,4,2,1,3,4,2,1,4,4,5,5,2,2,2,4,4,2,3,4,5,1976,2,1,2,6,7,3,3,5,36,"13669",1,4,4,2,11,6,2,3,6,2018-06-08 20:52:18,2018-06-08 21:02:36
392115346,0.69675596640595,3,3,3,3,4,3,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,4,3,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,3,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,3,3,4,3,4,3,3,1955,1,4,5,1,1,10,5,8,34,"07010",2,4,3,7,2,3,1,2,3,2018-06-08 20:55:52,2018-06-08 21:04:31
392112002,0.840120127833617,4,2,3,3,4,3,2,3,1,3,4,1,2,3,3,3,3,2,3,1,2,2,3,3,4,4,4,2,2,1,4,1,3,3,4,3,4,1,1,1,3,1,4,2,3,4,4,2,1,1,4,3,3,2,3,3,4,1,3,3,4,2,3,3,4,4,2,1,2,1,2,1,4,2,4,4,3,1,2,1,4,2,4,2,4,3,3,1,2,2,4,1,4,2,4,4,3,1,3,3,1938,1,1,2,1,5,8,3,3,42,"18974",1,3,1,1,2,2,2,1,2,2018-06-08 20:48:07,2018-06-08 21:06:16
392115349,0.620967795669026,4,2,3,1,4,2,1,1,3,3,5,1,3,5,4,3,1,3,5,1,4,4,4,2,5,5,3,1,5,1,5,1,1,1,4,3,5,3,1,3,5,4,1,2,4,3,4,2,4,1,4,4,3,2,5,1,5,1,4,4,5,4,1,2,5,5,4,2,3,2,4,4,3,1,1,3,5,2,4,1,5,4,3,3,4,4,5,1,1,3,5,3,4,1,4,4,4,2,5,2,1973,1,4,6,5,2,3,5,3,48,"77021-3774",2,2,3,7,10,6,2,4,7,2018-06-08 20:56:00,2018-06-08 21:08:30
